incident_id,location_id,date_time,incident_vehicle_type,deaths_occurred,severity,weather_condition
440,25,2024-07-17 03:24:46,Car,1,Moderate,Rainy
441,58,2025-03-12 21:36:13,Car,0,Major,Foggy
442,63,2024-05-24 16:54:42,Bike,0,Major,Rainy
443,62,2024-06-06 00:52:01,Bike,0,Moderate,Sunny
444,22,2025-04-13 10:47:51,Bus,0,Moderate,Sunny
445,58,2024-10-20 10:40:54,Bike,3,Moderate,Rainy
446,58,2025-03-18 20:44:51,Bus,0,Moderate,Snowy
447,86,2024-08-24 19:27:43,Bus,3,Moderate,Foggy
448,49,2024-08-14 17:58:14,Bus,1,Major,Snowy
449,52,2024-08-24 16:39:26,Bus,3,Moderate,Foggy
450,42,2024-11-25 06:21:32,Bus,1,Minor,Foggy
451,70,2024-07-02 07:46:19,Bus,2,Major,Rainy
452,15,2024-06-23 13:42:56,Bus,0,Major,Rainy
453,54,2024-07-19 16:29:18,Bike,1,Minor,Rainy
454,60,2024-05-16 19:52:45,Bus,0,Major,Foggy
455,97,2024-05-29 21:06:49,Car,0,Minor,Rainy
456,8,2025-04-21 00:45:22,Car,0,Minor,Snowy
457,53,2024-05-28 10:30:39,Bike,1,Major,Snowy
458,60,2024-06-27 20:03:57,Bike,2,Major,Sunny
459,5,2024-06-03 22:50:21,Bus,0,Major,Sunny
460,68,2025-04-01 14:30:18,Car,3,Moderate,Foggy
461,6,2024-07-12 08:52:26,Bus,0,Minor,Rainy
462,96,2025-01-06 06:49:40,Car,2,Minor,Sunny
463,94,2024-05-31 22:34:39,Car,0,Major,Rainy
464,47,2025-01-21 23:01:12,Bus,2,Major,Foggy
465,99,2025-03-05 09:31:18,Car,0,Major,Snowy
466,55,2025-01-05 03:45:16,Car,0,Moderate,Rainy
467,40,2024-05-27 15:19:38,Bus,1,Major,Foggy
468,52,2025-04-04 20:36:52,Bus,2,Moderate,Snowy
469,16,2025-02-11 23:49:55,Car,2,Moderate,Snowy
470,13,2025-04-20 06:07:30,Car,0,Minor,Snowy
471,30,2025-01-02 14:13:10,Bike,0,Major,Snowy
472,19,2024-11-06 07:25:51,Bus,0,Minor,Snowy
473,17,2025-03-05 12:24:32,Bus,0,Moderate,Foggy
474,63,2024-09-26 20:15:36,Bus,0,Minor,Sunny
475,19,2024-05-24 08:45:45,Car,0,Minor,Rainy
476,92,2024-07-06 08:50:21,Car,3,Major,Rainy
477,58,2024-08-06 23:27:46,Bike,2,Moderate,Snowy
478,55,2025-03-24 02:53:28,Bus,0,Major,Rainy
479,90,2024-10-12 02:11:07,Car,2,Moderate,Snowy
480,90,2025-03-15 17:06:10,Car,2,Major,Rainy
481,62,2025-04-20 15:44:51,Bike,1,Major,Snowy
482,23,2025-01-17 16:07:17,Bike,2,Moderate,Snowy
483,9,2024-11-30 12:41:35,Bike,0,Moderate,Rainy
484,12,2024-12-16 06:25:31,Bus,1,Major,Foggy
485,1,2024-05-17 13:50:50,Bus,0,Major,Foggy
486,58,2024-07-19 15:51:03,Car,3,Moderate,Rainy
487,1,2024-10-16 20:14:44,Bus,0,Moderate,Snowy
488,34,2024-04-29 14:20:10,Bus,2,Moderate,Sunny
489,96,2025-02-10 03:00:22,Bike,1,Moderate,Rainy
490,48,2024-12-10 21:20:36,Car,1,Major,Foggy
491,89,2024-12-26 10:29:32,Bike,3,Moderate,Foggy
492,1,2024-06-15 18:30:50,Bus,0,Major,Rainy
493,16,2024-08-23 10:07:59,Bike,3,Moderate,Foggy
494,61,2024-10-27 15:37:18,Bus,2,Major,Foggy
495,64,2024-11-17 08:36:00,Bike,3,Minor,Sunny
496,63,2024-08-15 10:30:00,Bus,1,Major,Sunny
497,69,2025-03-28 04:38:10,Bike,0,Major,Foggy
498,22,2024-11-27 16:51:10,Bus,0,Major,Rainy
499,93,2024-05-15 01:18:10,Car,3,Minor,Sunny
500,67,2024-05-07 11:43:46,Car,1,Major,Snowy
501,76,2024-10-17 01:19:44,Bike,0,Major,Foggy
502,26,2024-06-28 15:30:11,Car,1,Moderate,Rainy
503,16,2024-07-08 04:47:37,Car,0,Moderate,Sunny
504,51,2024-07-26 12:45:15,Car,2,Moderate,Snowy
505,86,2024-09-09 05:58:50,Bus,2,Minor,Sunny
506,57,2024-07-05 18:42:01,Car,0,Moderate,Rainy
507,29,2025-03-23 23:31:53,Bus,0,Major,Snowy
508,78,2024-09-08 09:49:57,Bus,2,Minor,Rainy
509,92,2024-06-07 17:49:05,Car,0,Moderate,Foggy
510,69,2024-12-29 05:56:23,Bus,0,Major,Sunny
511,47,2025-03-20 17:43:04,Car,0,Minor,Rainy
512,94,2024-09-21 16:46:15,Car,2,Major,Sunny
513,62,2024-08-14 14:16:22,Bike,0,Moderate,Snowy
514,69,2025-04-23 08:05:54,Bike,1,Minor,Sunny
515,76,2024-10-09 04:19:37,Bus,1,Major,Foggy
516,16,2024-12-31 07:53:09,Car,3,Major,Foggy
517,90,2024-12-28 05:40:23,Bus,2,Major,Snowy
518,90,2024-10-24 12:08:07,Bus,0,Major,Sunny
519,48,2024-06-12 08:44:50,Car,1,Major,Snowy
520,85,2024-10-23 02:51:39,Bus,0,Major,Rainy
521,39,2024-06-26 15:08:28,Bike,0,Minor,Snowy
522,100,2024-07-24 15:04:10,Bus,0,Moderate,Snowy
523,33,2024-12-21 15:14:14,Car,3,Minor,Rainy
524,94,2025-03-04 21:23:23,Car,1,Moderate,Snowy
525,23,2024-12-05 15:59:04,Bus,3,Major,Rainy
526,10,2024-10-04 22:50:03,Bike,0,Moderate,Foggy
527,69,2024-09-06 23:35:18,Bike,3,Moderate,Sunny
528,100,2024-12-09 19:22:50,Car,0,Major,Foggy
529,34,2025-04-24 07:27:59,Car,0,Major,Rainy
530,52,2024-11-14 17:34:30,Bus,3,Moderate,Rainy
531,95,2024-11-20 06:34:44,Bus,1,Minor,Rainy
532,10,2024-12-28 13:08:25,Bus,2,Major,Foggy
533,19,2024-11-24 13:48:46,Bus,3,Moderate,Rainy
534,58,2024-11-13 22:20:50,Bus,1,Minor,Foggy
535,96,2025-01-22 02:25:31,Car,0,Minor,Sunny
536,1,2025-04-13 12:43:27,Bus,0,Minor,Sunny
537,69,2025-01-03 03:04:34,Bike,0,Major,Foggy
538,4,2025-01-08 23:15:20,Bus,3,Major,Sunny
539,16,2024-09-03 08:11:53,Car,2,Major,Sunny
540,24,2024-06-09 16:55:38,Bike,0,Major,Foggy
541,80,2024-07-06 02:38:10,Car,0,Moderate,Sunny
542,2,2024-11-29 03:08:05,Car,0,Moderate,Rainy
543,92,2025-02-05 19:04:15,Car,0,Major,Foggy
544,32,2025-01-22 14:45:43,Car,2,Moderate,Rainy
545,91,2024-08-18 04:26:45,Bus,0,Minor,Rainy
546,84,2024-09-17 14:00:41,Bike,3,Minor,Sunny
547,24,2024-06-28 10:45:38,Bike,0,Major,Rainy
548,12,2024-06-27 01:27:53,Bike,0,Moderate,Snowy
549,50,2025-02-26 13:51:52,Car,3,Minor,Rainy
550,35,2024-11-13 20:24:38,Bike,2,Major,Foggy
551,33,2024-08-13 02:50:10,Bus,1,Major,Sunny
552,33,2024-08-27 20:21:55,Car,0,Major,Rainy
553,61,2024-05-16 10:24:38,Bus,3,Major,Sunny
554,51,2024-09-17 06:18:51,Bike,0,Moderate,Foggy
555,43,2024-09-23 22:12:10,Car,3,Moderate,Rainy
556,12,2024-05-28 04:30:40,Bike,1,Major,Foggy
557,67,2024-10-14 14:21:07,Bus,0,Moderate,Foggy
558,65,2024-05-03 17:40:34,Bus,0,Minor,Sunny
559,33,2025-02-21 15:34:55,Bus,3,Moderate,Foggy
560,40,2025-04-18 18:54:06,Bike,0,Major,Sunny
561,74,2025-03-16 15:39:57,Car,0,Major,Sunny
562,43,2024-10-30 19:01:45,Bike,1,Moderate,Rainy
563,44,2024-08-08 14:44:52,Car,0,Moderate,Sunny
564,29,2024-10-06 20:21:26,Bus,0,Major,Rainy
565,13,2025-01-15 16:10:58,Bus,0,Moderate,Foggy
566,12,2024-06-26 00:48:41,Car,0,Major,Snowy
567,95,2024-08-25 18:46:23,Bus,2,Major,Sunny
568,46,2025-03-20 18:22:17,Bike,3,Major,Foggy
569,2,2024-10-20 03:50:48,Bus,2,Minor,Sunny
570,35,2024-10-02 11:54:30,Bike,2,Minor,Rainy
571,87,2025-04-08 12:38:34,Car,0,Major,Rainy
572,81,2024-11-25 01:17:22,Bus,2,Moderate,Rainy
573,90,2024-08-15 23:07:47,Bus,1,Major,Rainy
574,8,2025-02-24 03:13:38,Car,3,Minor,Foggy
575,93,2025-02-24 00:34:10,Bus,2,Moderate,Snowy
576,26,2025-02-26 15:57:00,Car,3,Minor,Snowy
577,74,2024-08-19 20:07:43,Bike,3,Major,Foggy
578,90,2024-12-02 15:25:06,Car,0,Minor,Snowy
579,34,2024-06-16 14:35:23,Car,2,Major,Sunny
580,7,2024-04-28 13:30:46,Bike,2,Moderate,Rainy
581,68,2025-01-06 02:23:18,Bike,2,Moderate,Rainy
582,58,2024-10-25 18:08:46,Car,0,Moderate,Sunny
583,75,2025-01-04 11:51:35,Car,1,Minor,Rainy
584,29,2025-01-07 10:32:13,Car,3,Minor,Snowy
585,36,2025-04-12 02:41:05,Bike,3,Major,Sunny
586,89,2024-07-18 05:56:41,Car,0,Moderate,Rainy
587,21,2024-12-03 10:56:48,Bus,3,Major,Snowy
588,36,2024-07-07 07:15:24,Bike,1,Moderate,Rainy
589,10,2025-04-16 06:54:54,Bike,0,Major,Rainy
590,73,2024-09-11 11:54:07,Bike,0,Minor,Snowy
591,24,2024-09-22 09:33:14,Car,3,Major,Rainy
592,64,2024-06-24 08:08:22,Car,0,Major,Rainy
593,99,2024-07-14 10:08:34,Bike,0,Moderate,Foggy
594,49,2024-12-14 10:38:45,Car,3,Minor,Snowy
595,99,2024-09-16 08:31:43,Car,0,Moderate,Foggy
596,36,2024-08-23 04:26:14,Car,2,Minor,Rainy
597,82,2024-07-15 08:44:40,Car,3,Moderate,Rainy
598,96,2024-05-19 15:14:32,Bus,2,Major,Snowy
599,24,2024-08-16 20:21:17,Bike,0,Minor,Foggy
600,23,2025-03-08 23:30:14,Bike,0,Minor,Snowy
601,62,2025-01-03 16:40:20,Bike,3,Major,Foggy
602,96,2025-03-29 02:47:47,Bus,0,Minor,Snowy
603,37,2024-10-12 22:44:10,Bus,0,Minor,Rainy
604,12,2024-06-23 23:18:13,Bus,1,Major,Sunny
605,55,2024-12-17 16:55:17,Bike,0,Minor,Rainy
606,13,2025-03-03 16:08:11,Car,1,Minor,Rainy
607,23,2024-12-09 13:14:08,Bus,0,Minor,Foggy
608,89,2024-11-17 10:12:25,Bus,0,Moderate,Foggy
609,99,2025-01-10 19:20:15,Bike,1,Moderate,Foggy
610,30,2025-03-03 17:04:39,Bike,3,Moderate,Foggy
611,17,2025-01-30 05:27:31,Bike,0,Major,Foggy
612,62,2025-01-09 02:50:28,Car,0,Major,Rainy
613,84,2024-06-02 08:08:47,Bus,3,Major,Rainy
614,89,2024-11-30 03:57:03,Bus,0,Moderate,Rainy
615,86,2024-09-29 20:22:51,Car,1,Minor,Snowy
616,13,2025-04-09 11:30:07,Bus,1,Major,Sunny
617,59,2024-05-24 17:55:06,Car,0,Moderate,Rainy
618,19,2025-02-15 07:12:32,Bike,1,Moderate,Rainy
619,49,2025-02-02 10:57:06,Car,2,Major,Rainy
620,100,2025-01-22 18:46:29,Bus,0,Minor,Snowy
621,12,2025-04-26 02:59:13,Car,0,Major,Sunny
622,61,2024-12-20 01:08:51,Bike,1,Minor,Foggy
623,19,2024-12-29 07:17:42,Bike,2,Minor,Snowy
624,76,2024-12-16 03:00:55,Bike,1,Moderate,Foggy
625,9,2024-05-09 07:49:00,Bike,0,Minor,Foggy
626,71,2024-10-01 16:25:38,Bus,0,Moderate,Snowy
627,28,2024-08-10 08:33:17,Bike,3,Minor,Sunny
628,78,2024-11-16 18:49:02,Bus,0,Moderate,Rainy
629,95,2024-06-30 05:20:28,Car,2,Moderate,Sunny
630,52,2024-05-03 00:52:44,Bus,1,Minor,Snowy
631,83,2024-12-09 22:45:17,Bike,1,Major,Foggy
632,16,2024-11-03 17:32:56,Car,3,Moderate,Foggy
633,69,2024-04-27 07:10:20,Car,1,Moderate,Foggy
634,99,2024-09-07 07:07:12,Car,3,Major,Rainy
635,12,2024-06-13 07:37:01,Car,0,Major,Foggy
636,25,2024-07-14 13:36:01,Car,3,Major,Snowy
637,52,2024-09-09 17:55:32,Bike,2,Major,Foggy
638,85,2024-09-19 17:45:29,Bike,1,Minor,Snowy
639,100,2024-06-27 14:35:28,Bike,0,Major,Sunny
640,53,2024-08-07 23:17:23,Car,0,Minor,Snowy
641,23,2024-08-19 15:36:22,Car,3,Major,Foggy
642,16,2025-03-15 17:43:31,Bus,1,Minor,Rainy
643,57,2024-06-01 00:16:57,Car,0,Moderate,Foggy
644,39,2024-05-09 17:00:19,Car,1,Minor,Rainy
645,53,2024-06-01 12:20:19,Car,0,Major,Snowy
646,42,2024-11-24 03:36:50,Bus,1,Major,Sunny
647,58,2024-12-10 08:57:03,Bike,2,Minor,Sunny
648,39,2025-01-21 12:51:41,Bus,2,Moderate,Rainy
649,14,2025-02-02 19:12:59,Bus,0,Major,Snowy
650,95,2024-12-06 20:08:59,Car,0,Minor,Sunny
651,5,2024-11-15 14:17:50,Car,0,Major,Foggy
652,35,2024-08-22 12:46:04,Bus,3,Minor,Foggy
653,87,2024-09-30 09:56:17,Bike,2,Moderate,Foggy
654,93,2024-10-28 02:26:24,Car,1,Major,Foggy
655,75,2024-08-16 07:53:22,Bus,0,Major,Foggy
656,18,2025-03-10 13:25:35,Car,0,Minor,Snowy
657,76,2024-04-29 08:11:03,Bus,0,Minor,Foggy
658,9,2025-04-23 09:51:43,Car,1,Minor,Sunny
659,74,2024-09-23 06:12:45,Bus,1,Major,Sunny
660,58,2024-07-11 19:10:50,Bike,0,Moderate,Foggy
661,17,2024-05-12 18:16:50,Bike,1,Minor,Snowy
662,7,2024-07-04 00:28:12,Car,3,Major,Snowy
663,46,2024-06-29 08:44:58,Bike,2,Minor,Foggy
664,13,2025-03-13 02:10:47,Bike,0,Major,Snowy
665,40,2024-06-17 22:38:41,Car,3,Moderate,Foggy
666,42,2024-05-26 15:16:52,Car,0,Major,Foggy
667,9,2024-08-25 07:43:04,Bike,1,Moderate,Rainy
668,50,2025-01-29 18:09:56,Car,0,Moderate,Sunny
669,27,2024-05-01 15:35:58,Bike,0,Major,Foggy
670,66,2024-10-07 22:16:14,Bus,1,Major,Foggy
671,5,2025-04-18 10:42:05,Bike,0,Major,Sunny
672,29,2024-09-02 23:03:43,Bike,0,Major,Sunny
673,37,2025-04-05 09:30:13,Bike,3,Moderate,Snowy
674,38,2024-10-03 07:00:29,Bus,0,Minor,Rainy
675,83,2024-06-05 03:30:55,Car,0,Moderate,Rainy
676,8,2024-05-22 07:14:34,Bus,0,Moderate,Rainy
677,65,2024-05-24 22:34:14,Car,0,Major,Snowy
678,86,2025-01-30 07:36:36,Car,2,Minor,Sunny
679,17,2024-06-06 09:03:53,Bike,1,Moderate,Foggy
680,71,2024-11-20 19:29:22,Car,0,Moderate,Foggy
681,89,2024-07-19 20:27:37,Car,0,Major,Rainy
682,45,2024-11-20 05:36:54,Car,0,Minor,Snowy
683,4,2024-10-03 18:57:11,Bus,2,Major,Foggy
684,36,2025-03-26 12:37:18,Bike,3,Moderate,Foggy
685,70,2024-09-21 02:59:35,Car,2,Moderate,Foggy
686,31,2025-04-11 02:39:46,Car,2,Minor,Sunny
687,19,2025-03-31 00:12:46,Bike,0,Major,Foggy
688,61,2025-04-21 15:13:53,Car,3,Moderate,Rainy
689,54,2024-05-20 06:59:01,Bike,0,Moderate,Rainy
690,39,2024-09-23 00:07:48,Car,0,Major,Sunny
691,91,2024-07-12 09:12:39,Bike,2,Minor,Sunny
692,74,2024-05-17 19:16:21,Bus,2,Minor,Rainy
693,90,2024-05-28 18:31:25,Car,3,Major,Sunny
694,19,2025-04-24 01:56:43,Bike,0,Major,Sunny
695,39,2024-12-23 14:48:57,Car,2,Minor,Sunny
696,67,2025-02-10 03:02:34,Car,2,Minor,Sunny
697,45,2024-04-28 20:54:49,Car,1,Major,Foggy
698,13,2025-01-10 23:39:14,Bus,0,Moderate,Sunny
699,92,2025-01-01 21:58:16,Car,3,Major,Sunny
700,58,2025-03-02 19:19:07,Bus,2,Moderate,Foggy
701,20,2024-12-03 15:27:00,Car,1,Minor,Rainy
702,92,2024-12-02 19:32:53,Car,1,Minor,Foggy
703,72,2025-03-21 02:59:30,Bike,2,Moderate,Sunny
704,61,2024-10-16 22:14:22,Car,0,Major,Sunny
705,39,2025-01-27 19:46:37,Bus,0,Minor,Sunny
706,1,2024-10-27 09:52:02,Bus,1,Major,Sunny
707,3,2024-10-18 04:01:44,Car,0,Moderate,Snowy
708,77,2025-01-13 14:13:05,Car,0,Major,Foggy
709,92,2024-11-01 15:21:27,Bike,0,Moderate,Snowy
710,62,2024-10-21 20:25:43,Bike,1,Minor,Foggy
711,63,2024-07-13 10:38:50,Bike,2,Minor,Foggy
712,25,2025-01-17 16:50:16,Bus,0,Minor,Foggy
713,56,2024-11-11 10:05:14,Bus,0,Moderate,Sunny
714,33,2024-05-08 23:01:16,Bus,1,Moderate,Rainy
715,38,2024-07-28 11:35:17,Bus,2,Major,Sunny
716,6,2024-06-25 18:29:15,Bus,0,Major,Snowy
717,58,2025-03-22 22:25:15,Car,2,Major,Sunny
718,44,2024-12-25 01:35:54,Bus,0,Minor,Foggy
719,45,2024-06-21 14:13:53,Car,0,Minor,Snowy
720,32,2024-09-06 15:17:07,Car,3,Moderate,Rainy
721,45,2024-10-12 05:29:34,Bus,3,Major,Sunny
722,61,2025-03-06 04:53:25,Bike,0,Major,Snowy
723,47,2024-07-15 22:37:34,Bus,3,Minor,Foggy
724,21,2025-03-07 15:19:52,Car,0,Minor,Foggy
725,80,2024-12-15 21:13:16,Bus,0,Major,Foggy
726,85,2025-02-25 22:45:29,Bus,1,Moderate,Sunny
727,75,2024-06-12 18:18:36,Bus,0,Minor,Foggy
728,36,2024-11-10 09:44:04,Car,3,Moderate,Foggy
729,99,2025-03-05 04:53:55,Bike,0,Minor,Snowy
730,19,2025-04-14 21:36:46,Car,3,Minor,Sunny
731,20,2025-04-08 17:30:05,Bike,0,Major,Snowy
732,57,2024-05-04 02:52:14,Bike,0,Moderate,Rainy
733,18,2024-12-03 14:46:51,Car,0,Major,Snowy
734,47,2025-03-30 13:54:29,Car,1,Moderate,Sunny
735,49,2024-12-31 00:25:23,Bus,1,Minor,Foggy
736,14,2025-01-10 23:00:23,Bus,0,Minor,Rainy
737,15,2025-01-09 19:06:33,Car,0,Major,Snowy
738,31,2024-12-05 18:38:11,Car,0,Major,Snowy
739,1,2024-09-05 10:49:54,Car,1,Moderate,Rainy
740,54,2025-03-29 11:03:42,Bus,0,Minor,Sunny
741,3,2024-11-12 03:09:03,Bus,3,Moderate,Rainy
742,16,2024-11-27 12:54:01,Bus,3,Minor,Snowy
743,87,2024-09-29 17:09:18,Bus,0,Moderate,Rainy
744,57,2024-08-06 19:51:26,Bike,1,Minor,Snowy
745,75,2025-01-23 16:38:02,Bus,0,Major,Sunny
746,12,2024-04-27 23:05:09,Bike,0,Moderate,Sunny
747,74,2024-10-15 14:46:15,Bike,0,Major,Snowy
748,96,2024-11-14 22:56:25,Bus,0,Minor,Sunny
749,16,2025-01-02 00:34:31,Car,2,Minor,Sunny
750,72,2025-04-18 14:29:42,Bus,2,Moderate,Sunny
751,76,2025-04-06 21:29:07,Bike,0,Major,Foggy
752,24,2024-10-17 07:48:23,Bike,0,Minor,Rainy
753,28,2024-06-24 09:52:01,Bike,0,Minor,Sunny
754,8,2024-10-17 22:33:35,Bus,3,Major,Foggy
755,92,2024-11-05 10:24:09,Car,0,Major,Snowy
756,36,2025-04-03 16:13:13,Car,2,Major,Rainy
757,90,2024-08-12 13:28:34,Bus,0,Minor,Snowy
758,8,2024-06-02 07:25:37,Bus,2,Minor,Snowy
759,58,2024-08-20 04:59:25,Car,0,Major,Sunny
760,60,2024-05-06 08:11:26,Car,1,Minor,Foggy
761,50,2025-03-16 23:36:34,Bike,1,Major,Foggy
762,28,2025-01-02 09:47:25,Car,0,Major,Foggy
763,92,2024-11-28 02:50:33,Bike,0,Moderate,Sunny
764,41,2025-02-20 09:53:25,Bike,0,Minor,Foggy
765,100,2024-12-11 18:09:30,Bike,2,Major,Snowy
766,64,2025-03-07 19:44:09,Bike,3,Major,Rainy
767,27,2024-06-21 07:05:55,Bike,1,Moderate,Foggy
768,63,2024-09-18 15:43:54,Car,0,Minor,Sunny
769,17,2024-06-18 15:11:23,Car,0,Major,Foggy
770,73,2025-04-12 23:45:06,Bus,1,Major,Snowy
771,33,2024-11-14 18:39:49,Bus,3,Minor,Snowy
772,84,2024-08-21 23:04:16,Car,3,Major,Rainy
773,77,2024-08-11 09:59:52,Bike,0,Major,Sunny
774,92,2024-10-29 23:53:26,Bike,0,Major,Foggy
775,29,2024-09-20 08:37:58,Bus,0,Moderate,Sunny
776,13,2025-02-09 04:05:55,Car,2,Major,Foggy
777,46,2025-02-25 11:01:23,Bus,0,Moderate,Rainy
778,35,2024-07-10 01:55:09,Bus,0,Major,Rainy
779,6,2024-10-19 23:06:19,Bike,0,Minor,Snowy
780,82,2025-02-13 02:46:35,Bus,0,Moderate,Foggy
781,69,2024-04-27 07:43:37,Car,2,Major,Rainy
782,47,2024-05-12 21:06:45,Bike,0,Moderate,Foggy
783,25,2025-01-20 19:34:05,Bike,0,Minor,Foggy
784,66,2025-04-21 12:04:48,Car,0,Moderate,Rainy
785,10,2024-10-05 12:24:11,Bike,0,Moderate,Rainy
786,56,2024-08-25 17:11:12,Bike,0,Major,Snowy
787,30,2024-08-16 12:05:06,Bus,0,Minor,Rainy
788,5,2024-10-24 23:30:05,Car,0,Moderate,Foggy
789,33,2024-09-17 03:59:16,Bike,0,Minor,Rainy
790,65,2025-01-17 02:13:13,Bike,0,Minor,Rainy
791,18,2024-08-21 07:41:22,Car,3,Minor,Sunny
792,96,2024-11-11 22:26:35,Car,0,Major,Foggy
793,49,2025-02-20 13:48:41,Bike,2,Major,Snowy
794,11,2024-11-05 06:59:13,Car,0,Major,Foggy
795,85,2025-03-25 03:09:36,Bike,0,Moderate,Foggy
796,26,2024-07-30 18:37:07,Bus,1,Major,Rainy
797,63,2024-12-16 03:10:35,Bus,0,Moderate,Foggy
798,89,2025-02-12 15:17:09,Car,0,Minor,Sunny
799,86,2024-10-27 20:47:54,Bike,0,Moderate,Sunny
800,59,2024-10-07 18:18:07,Bus,2,Minor,Snowy
801,27,2024-11-26 16:18:42,Bike,3,Moderate,Rainy
802,49,2024-09-17 16:43:07,Bike,0,Moderate,Rainy
803,77,2025-04-09 22:37:10,Car,0,Major,Foggy
804,33,2024-07-02 18:17:22,Bike,1,Moderate,Sunny
805,98,2024-10-21 19:55:28,Bike,0,Moderate,Sunny
806,99,2024-07-17 22:03:20,Bike,1,Moderate,Rainy
807,1,2025-04-03 01:55:08,Bike,0,Moderate,Rainy
808,21,2024-12-20 11:06:26,Bus,0,Major,Snowy
809,55,2025-04-25 19:08:54,Bike,0,Major,Sunny
810,6,2025-04-18 15:01:13,Car,1,Minor,Rainy
811,92,2024-07-08 01:23:33,Car,0,Major,Sunny
812,81,2024-09-26 18:11:33,Bike,0,Major,Rainy
813,69,2024-12-04 11:35:32,Bus,1,Moderate,Rainy
814,95,2024-07-13 01:52:54,Bike,2,Minor,Rainy
815,5,2024-10-30 08:10:39,Bus,0,Minor,Rainy
816,3,2024-08-29 09:55:03,Car,0,Moderate,Rainy
817,53,2025-04-03 08:34:18,Bike,0,Moderate,Snowy
818,23,2025-03-14 19:02:15,Bike,0,Major,Rainy
819,53,2024-06-08 04:15:13,Bike,0,Moderate,Foggy
820,37,2024-08-02 07:29:57,Bike,1,Minor,Snowy
821,74,2025-04-05 05:20:03,Bike,2,Major,Foggy
822,74,2025-02-17 14:36:06,Bike,2,Moderate,Snowy
823,83,2024-08-14 04:27:13,Car,3,Moderate,Foggy
824,17,2024-11-22 08:16:43,Car,0,Moderate,Foggy
825,85,2024-07-25 10:00:40,Car,3,Moderate,Foggy
826,78,2024-12-15 15:55:50,Car,0,Moderate,Snowy
827,73,2024-12-10 05:01:25,Car,0,Minor,Rainy
828,1,2025-03-22 06:40:33,Bus,1,Major,Foggy
829,51,2024-06-23 03:42:38,Bike,0,Moderate,Snowy
830,45,2025-04-19 15:49:37,Bike,0,Moderate,Rainy
831,77,2024-09-03 13:07:49,Car,0,Moderate,Snowy
832,4,2024-05-06 22:15:20,Bike,0,Moderate,Foggy
833,62,2024-06-05 04:29:34,Bus,0,Minor,Sunny
834,65,2024-08-05 15:12:04,Car,3,Moderate,Snowy
835,32,2024-12-25 11:47:54,Bus,1,Minor,Foggy
836,34,2024-10-23 02:32:02,Car,3,Major,Sunny
837,92,2025-02-23 07:29:46,Bus,3,Major,Snowy
838,95,2024-08-28 21:17:52,Bike,3,Minor,Sunny
839,72,2025-02-14 08:47:08,Bus,1,Moderate,Snowy
840,39,2024-12-20 16:52:12,Bus,2,Major,Foggy
841,26,2024-07-12 11:06:45,Car,3,Minor,Snowy
842,34,2025-03-19 21:13:49,Bus,2,Minor,Rainy
843,54,2024-05-17 17:29:04,Bike,0,Major,Sunny
844,3,2025-01-27 10:37:54,Car,0,Major,Foggy
845,50,2024-11-24 20:03:20,Car,3,Moderate,Foggy
846,12,2024-07-04 05:03:00,Bus,2,Major,Sunny
847,65,2024-06-22 07:54:11,Bus,0,Moderate,Sunny
848,54,2025-01-01 13:10:49,Car,0,Minor,Foggy
849,5,2025-02-10 17:15:32,Bike,2,Minor,Rainy
850,94,2025-01-01 18:11:48,Bus,0,Minor,Sunny
851,94,2024-07-05 16:01:14,Bike,1,Moderate,Rainy
852,57,2024-08-15 15:50:28,Car,0,Major,Rainy
853,17,2025-03-27 20:48:05,Bike,3,Minor,Rainy
854,47,2024-12-18 12:45:59,Bike,0,Moderate,Foggy
855,23,2024-08-18 22:57:04,Bus,3,Moderate,Rainy
856,79,2024-07-27 09:34:35,Car,0,Moderate,Foggy
857,85,2024-07-06 09:48:16,Car,0,Moderate,Rainy
858,14,2024-07-22 05:44:29,Bus,0,Moderate,Foggy
859,66,2025-04-21 07:42:07,Bike,0,Major,Foggy
860,75,2024-11-28 13:54:26,Bike,0,Minor,Rainy
861,51,2024-07-22 09:34:39,Car,3,Moderate,Foggy
862,38,2024-12-30 16:56:55,Car,3,Major,Snowy
863,64,2025-03-27 06:37:01,Car,0,Minor,Foggy
864,98,2024-07-30 23:00:29,Bike,0,Moderate,Sunny
865,38,2025-04-22 22:42:14,Bike,3,Moderate,Foggy
866,50,2024-05-12 17:01:55,Bus,2,Minor,Rainy
867,98,2024-09-28 13:44:41,Bus,0,Minor,Sunny
868,82,2025-01-16 11:58:39,Car,2,Moderate,Sunny
869,30,2025-02-18 02:54:06,Car,1,Minor,Sunny
870,79,2024-06-02 19:48:25,Car,0,Minor,Snowy
871,91,2024-07-25 12:34:01,Car,0,Moderate,Foggy
872,51,2025-03-17 09:07:19,Car,0,Moderate,Snowy
873,63,2024-07-21 21:16:29,Car,3,Major,Foggy
874,98,2024-07-28 19:44:27,Bike,0,Major,Foggy
875,52,2024-07-20 09:01:51,Bus,3,Major,Sunny
876,38,2024-09-06 15:23:22,Bus,0,Minor,Rainy
877,97,2025-02-12 12:03:16,Car,0,Minor,Sunny
878,88,2024-11-30 04:33:26,Bike,0,Moderate,Foggy
879,79,2024-11-14 07:56:45,Bus,0,Moderate,Foggy
880,30,2024-05-30 11:24:43,Car,0,Minor,Foggy
